enrollment_id,date,present
ENR8195,2025-05-29,True
ENR8195,2025-06-05,True
ENR8195,2025-06-12,True
ENR8196,2024-10-29,True
ENR8196,2024-11-05,True
ENR8196,2024-11-12,True
ENR8196,2024-11-19,True
ENR8196,2024-11-26,True
ENR8196,2024-12-03,True
ENR8196,2024-12-10,True
ENR8196,2024-12-17,True
ENR8196,2024-12-24,True
ENR8196,2024-12-31,True
ENR8196,2025-01-07,True
ENR8197,2024-11-07,True
ENR8197,2024-11-14,True
ENR8197,2024-11-21,True
ENR8197,2024-11-28,False
ENR8197,2024-12-05,True
ENR8197,2024-12-12,True
ENR8197,2024-12-19,True
ENR8197,2024-12-26,True
ENR8197,2025-01-02,True
ENR8197,2025-01-09,True
ENR8197,2025-01-16,True
ENR8197,2025-01-23,True
ENR8197,2025-01-30,True
ENR8197,2025-02-06,True
ENR8197,2025-02-13,True
ENR8198,2024-12-29,True
ENR8198,2025-01-05,True
ENR8198,2025-01-12,True
ENR8198,2025-01-19,True
ENR8198,2025-01-26,True
ENR8198,2025-02-02,True
ENR8198,2025-02-09,True
ENR8198,2025-02-16,True
ENR8198,2025-02-23,True
ENR8198,2025-03-02,False
ENR8198,2025-03-09,True
ENR8199,2025-05-03,True
ENR8199,2025-05-10,True
ENR8199,2025-05-17,True
ENR8199,2025-05-24,True
ENR8199,2025-05-31,True
ENR8199,2025-06-07,True
ENR8199,2025-06-14,True
ENR8199,2025-06-21,True
ENR8199,2025-06-28,True
ENR8199,2025-07-05,True
ENR8199,2025-07-12,True
ENR8199,2025-07-19,True
ENR8200,2024-11-07,True
ENR8200,2024-11-14,True
ENR8200,2024-11-21,True
ENR8200,2024-11-28,True
ENR8200,2024-12-05,True
ENR8200,2024-12-12,True
ENR8200,2024-12-19,True
ENR8200,2024-12-26,True
ENR8200,2025-01-02,True
ENR8200,2025-01-09,True
ENR8200,2025-01-16,True
ENR8200,2025-01-23,True
ENR8201,2025-02-01,True
ENR8201,2025-02-08,True
ENR8201,2025-02-15,True
ENR8201,2025-02-22,True
ENR8201,2025-03-01,True
ENR8201,2025-03-08,True
ENR8201,2025-03-15,True
ENR8201,2025-03-22,True
ENR8201,2025-03-29,True
ENR8201,2025-04-05,True
ENR8201,2025-04-12,True
ENR8201,2025-04-19,True
ENR8202,2025-03-22,True
ENR8202,2025-03-29,True
ENR8202,2025-04-05,True
ENR8202,2025-04-12,True
ENR8202,2025-04-19,True
ENR8202,2025-04-26,True
ENR8202,2025-05-03,True
ENR8202,2025-05-10,True
ENR8203,2025-01-11,True
ENR8203,2025-01-18,True
ENR8203,2025-01-25,True
ENR8203,2025-02-01,True
ENR8203,2025-02-08,False
ENR8203,2025-02-15,True
ENR8203,2025-02-22,True
ENR8203,2025-03-01,True
ENR8203,2025-03-08,True
ENR8203,2025-03-15,True
ENR8203,2025-03-22,True
ENR8204,2024-12-25,True
ENR8204,2025-01-01,True
ENR8204,2025-01-08,True
ENR8204,2025-01-15,True
ENR8204,2025-01-22,True
ENR8204,2025-01-29,True
ENR8204,2025-02-05,True
ENR8204,2025-02-12,True
ENR8204,2025-02-19,True
ENR8204,2025-02-26,True
ENR8204,2025-03-05,True
ENR8205,2024-12-02,True
ENR8205,2024-12-09,False
ENR8205,2024-12-16,True
ENR8205,2024-12-23,True
ENR8205,2024-12-30,True
ENR8205,2025-01-06,True
ENR8205,2025-01-13,True
ENR8205,2025-01-20,False
ENR8205,2025-01-27,True
ENR8205,2025-02-03,True
ENR8205,2025-02-10,True
ENR8205,2025-02-17,True
ENR8206,2024-12-11,True
ENR8206,2024-12-18,True
ENR8206,2024-12-25,False
ENR8206,2025-01-01,True
ENR8206,2025-01-08,True
ENR8206,2025-01-15,True
ENR8206,2025-01-22,True
ENR8206,2025-01-29,True
ENR8206,2025-02-05,False
ENR8206,2025-02-12,True
ENR8206,2025-02-19,True
ENR8207,2025-06-02,False
ENR8207,2025-06-09,True
ENR8207,2025-06-16,True
ENR8207,2025-06-23,True
ENR8207,2025-06-30,True
ENR8207,2025-07-07,False
ENR8207,2025-07-14,True
ENR8207,2025-07-21,True
ENR8208,2024-12-27,True
ENR8208,2025-01-03,True
ENR8208,2025-01-10,True
ENR8208,2025-01-17,True
ENR8208,2025-01-24,True
ENR8208,2025-01-31,True
ENR8208,2025-02-07,True
ENR8208,2025-02-14,True
ENR8208,2025-02-21,True
ENR8208,2025-02-28,True
ENR8208,2025-03-07,True
ENR8208,2025-03-14,True
ENR8208,2025-03-21,True
ENR8208,2025-03-28,True
ENR8209,2024-11-04,True
ENR8209,2024-11-11,True
ENR8209,2024-11-18,True
ENR8209,2024-11-25,False
ENR8209,2024-12-02,True
ENR8209,2024-12-09,True
ENR8209,2024-12-16,True
ENR8209,2024-12-23,True
ENR8209,2024-12-30,True
ENR8209,2025-01-06,True
ENR8210,2024-11-08,True
ENR8210,2024-11-15,True
ENR8210,2024-11-22,True
ENR8210,2024-11-29,True
ENR8210,2024-12-06,True
ENR8210,2024-12-13,True
ENR8210,2024-12-20,False
ENR8210,2024-12-27,True
ENR8210,2025-01-03,True
ENR8210,2025-01-10,True
ENR8210,2025-01-17,True
ENR8210,2025-01-24,True
ENR8211,2025-04-03,True
ENR8211,2025-04-10,True
ENR8211,2025-04-17,True
ENR8211,2025-04-24,True
ENR8211,2025-05-01,True
ENR8211,2025-05-08,True
ENR8211,2025-05-15,True
ENR8211,2025-05-22,True
ENR8211,2025-05-29,True
ENR8211,2025-06-05,True
ENR8211,2025-06-12,True
ENR8211,2025-06-19,False
ENR8211,2025-06-26,True
ENR8212,2025-01-25,True
ENR8212,2025-02-01,True
ENR8212,2025-02-08,True
ENR8212,2025-02-15,True
ENR8212,2025-02-22,True
ENR8212,2025-03-01,False
ENR8212,2025-03-08,True
ENR8212,2025-03-15,True
ENR8212,2025-03-22,True
ENR8213,2024-11-05,True
ENR8213,2024-11-12,True
ENR8213,2024-11-19,True
ENR8213,2024-11-26,True
ENR8213,2024-12-03,True
ENR8213,2024-12-10,True
ENR8213,2024-12-17,True
ENR8213,2024-12-24,True
ENR8213,2024-12-31,True
ENR8214,2025-02-23,True
ENR8214,2025-03-02,True
ENR8214,2025-03-09,True
ENR8214,2025-03-16,True
ENR8214,2025-03-23,True
ENR8214,2025-03-30,True
ENR8214,2025-04-06,True
ENR8214,2025-04-13,True
ENR8214,2025-04-20,True
ENR8214,2025-04-27,True
ENR8214,2025-05-04,True
ENR8214,2025-05-11,True
ENR8214,2025-05-18,True
ENR8214,2025-05-25,True
ENR8214,2025-06-01,True
ENR8215,2024-11-05,True
ENR8215,2024-11-12,True
ENR8215,2024-11-19,True
ENR8215,2024-11-26,True
ENR8215,2024-12-03,False
ENR8215,2024-12-10,True
ENR8215,2024-12-17,True
ENR8215,2024-12-24,True
ENR8215,2024-12-31,True
ENR8215,2025-01-07,True
ENR8215,2025-01-14,True
ENR8216,2025-03-20,False
ENR8216,2025-03-27,True
ENR8216,2025-04-03,True
ENR8216,2025-04-10,True
ENR8216,2025-04-17,True
ENR8216,2025-04-24,True
ENR8216,2025-05-01,True
ENR8216,2025-05-08,True
ENR8216,2025-05-15,True
ENR8216,2025-05-22,True
ENR8216,2025-05-29,True
ENR8217,2024-09-18,True
ENR8217,2024-09-25,True
ENR8217,2024-10-02,True
ENR8217,2024-10-09,True
ENR8217,2024-10-16,True
ENR8217,2024-10-23,True
ENR8217,2024-10-30,True
ENR8217,2024-11-06,True
ENR8217,2024-11-13,True
ENR8217,2024-11-20,True
ENR8217,2024-11-27,True
ENR8217,2024-12-04,True
ENR8217,2024-12-11,True
ENR8217,2024-12-18,True
ENR8217,2024-12-25,True
ENR8218,2025-01-05,True
ENR8218,2025-01-12,True
ENR8218,2025-01-19,False
ENR8218,2025-01-26,False
ENR8218,2025-02-02,True
ENR8218,2025-02-09,False
ENR8218,2025-02-16,True
ENR8218,2025-02-23,True
ENR8218,2025-03-02,True
ENR8218,2025-03-09,True
ENR8218,2025-03-16,True
ENR8219,2025-03-20,False
ENR8219,2025-03-27,True
ENR8219,2025-04-03,True
ENR8219,2025-04-10,False
ENR8219,2025-04-17,True
ENR8219,2025-04-24,True
ENR8219,2025-05-01,True
ENR8219,2025-05-08,True
ENR8219,2025-05-15,True
ENR8219,2025-05-22,True
ENR8219,2025-05-29,True
ENR8220,2024-10-21,True
ENR8220,2024-10-28,True
ENR8220,2024-11-04,True
ENR8220,2024-11-11,True
ENR8220,2024-11-18,True
ENR8220,2024-11-25,True
ENR8220,2024-12-02,False
ENR8220,2024-12-09,True
ENR8220,2024-12-16,True
ENR8220,2024-12-23,True
ENR8220,2024-12-30,True
ENR8220,2025-01-06,True
ENR8220,2025-01-13,True
ENR8220,2025-01-20,True
ENR8221,2025-01-05,True
ENR8221,2025-01-12,True
ENR8221,2025-01-19,True
ENR8221,2025-01-26,True
ENR8221,2025-02-02,True
ENR8221,2025-02-09,True
ENR8221,2025-02-16,True
ENR8221,2025-02-23,True
ENR8221,2025-03-02,True
ENR8222,2025-01-29,True
ENR8222,2025-02-05,True
ENR8222,2025-02-12,True
ENR8222,2025-02-19,True
ENR8222,2025-02-26,True
ENR8222,2025-03-05,True
ENR8222,2025-03-12,True
ENR8222,2025-03-19,True
ENR8222,2025-03-26,True
ENR8222,2025-04-02,True
ENR8222,2025-04-09,True
ENR8223,2025-02-08,True
ENR8223,2025-02-15,True
ENR8223,2025-02-22,True
ENR8223,2025-03-01,True
ENR8223,2025-03-08,False
ENR8223,2025-03-15,True
ENR8223,2025-03-22,True
ENR8223,2025-03-29,True
ENR8223,2025-04-05,True
ENR8223,2025-04-12,True
ENR8223,2025-04-19,False
ENR8223,2025-04-26,True
ENR8224,2025-03-07,True
ENR8224,2025-03-14,False
ENR8224,2025-03-21,True
ENR8224,2025-03-28,True
ENR8224,2025-04-04,True
ENR8224,2025-04-11,True
ENR8224,2025-04-18,True
ENR8224,2025-04-25,False
ENR8225,2025-04-18,True
ENR8225,2025-04-25,True
ENR8225,2025-05-02,True
ENR8225,2025-05-09,True
ENR8225,2025-05-16,True
ENR8225,2025-05-23,True
ENR8225,2025-05-30,True
ENR8225,2025-06-06,True
ENR8225,2025-06-13,True
ENR8225,2025-06-20,True
ENR8225,2025-06-27,True
ENR8226,2024-12-07,True
ENR8226,2024-12-14,True
ENR8226,2024-12-21,True
ENR8226,2024-12-28,True
ENR8226,2025-01-04,True
ENR8226,2025-01-11,True
ENR8226,2025-01-18,True
ENR8226,2025-01-25,True
ENR8226,2025-02-01,True
ENR8227,2025-02-28,True
ENR8227,2025-03-07,True
ENR8227,2025-03-14,True
ENR8227,2025-03-21,True
ENR8227,2025-03-28,False
ENR8227,2025-04-04,True
ENR8227,2025-04-11,True
ENR8227,2025-04-18,True
ENR8227,2025-04-25,True
ENR8227,2025-05-02,True
ENR8227,2025-05-09,True
ENR8227,2025-05-16,True
ENR8227,2025-05-23,True
ENR8227,2025-05-30,True
ENR8227,2025-06-06,True
ENR8228,2025-03-24,True
ENR8228,2025-03-31,True
ENR8228,2025-04-07,True
ENR8228,2025-04-14,True
ENR8228,2025-04-21,True
ENR8228,2025-04-28,True
ENR8228,2025-05-05,True
ENR8228,2025-05-12,True
ENR8228,2025-05-19,False
ENR8228,2025-05-26,True
ENR8228,2025-06-02,True
ENR8228,2025-06-09,True
ENR8228,2025-06-16,True
ENR8228,2025-06-23,True
ENR8228,2025-06-30,True
ENR8229,2024-11-21,True
ENR8229,2024-11-28,True
ENR8229,2024-12-05,True
ENR8229,2024-12-12,True
ENR8229,2024-12-19,True
ENR8229,2024-12-26,True
ENR8229,2025-01-02,True
ENR8229,2025-01-09,True
ENR8229,2025-01-16,True
ENR8229,2025-01-23,True
ENR8229,2025-01-30,True
ENR8229,2025-02-06,True
ENR8229,2025-02-13,False
ENR8230,2024-10-03,True
ENR8230,2024-10-10,True
ENR8230,2024-10-17,True
ENR8230,2024-10-24,True
ENR8230,2024-10-31,True
ENR8230,2024-11-07,True
ENR8230,2024-11-14,True
ENR8230,2024-11-21,True
ENR8230,2024-11-28,True
ENR8230,2024-12-05,True
ENR8230,2024-12-12,True
ENR8230,2024-12-19,False
ENR8230,2024-12-26,True
ENR8230,2025-01-02,True
ENR8230,2025-01-09,True
ENR8231,2025-04-26,True
ENR8231,2025-05-03,False
ENR8231,2025-05-10,True
ENR8231,2025-05-17,True
ENR8231,2025-05-24,True
ENR8231,2025-05-31,False
ENR8231,2025-06-07,True
ENR8231,2025-06-14,True
ENR8231,2025-06-21,True
ENR8231,2025-06-28,True
ENR8232,2024-11-20,True
ENR8232,2024-11-27,True
ENR8232,2024-12-04,True
ENR8232,2024-12-11,True
ENR8232,2024-12-18,True
ENR8232,2024-12-25,True
ENR8232,2025-01-01,True
ENR8232,2025-01-08,True
ENR8232,2025-01-15,True
ENR8232,2025-01-22,True
ENR8232,2025-01-29,True
ENR8232,2025-02-05,True
ENR8232,2025-02-12,False
ENR8232,2025-02-19,True
ENR8232,2025-02-26,False
ENR8233,2024-09-02,True
ENR8233,2024-09-09,True
ENR8233,2024-09-16,True
ENR8233,2024-09-23,True
ENR8233,2024-09-30,True
ENR8233,2024-10-07,True
ENR8233,2024-10-14,True
ENR8233,2024-10-21,True
ENR8233,2024-10-28,False
ENR8233,2024-11-04,True
ENR8234,2024-11-29,True
ENR8234,2024-12-06,True
ENR8234,2024-12-13,True
ENR8234,2024-12-20,True
ENR8234,2024-12-27,True
ENR8234,2025-01-03,True
ENR8234,2025-01-10,True
ENR8234,2025-01-17,True
ENR8234,2025-01-24,True
ENR8234,2025-01-31,True
ENR8234,2025-02-07,True
ENR8235,2025-01-04,True
ENR8235,2025-01-11,True
ENR8235,2025-01-18,True
ENR8235,2025-01-25,True
ENR8235,2025-02-01,False
ENR8235,2025-02-08,True
ENR8235,2025-02-15,True
ENR8235,2025-02-22,True
ENR8235,2025-03-01,True
ENR8235,2025-03-08,True
ENR8235,2025-03-15,True
ENR8235,2025-03-22,True
ENR8235,2025-03-29,True
ENR8235,2025-04-05,True
ENR8236,2024-09-21,True
ENR8236,2024-09-28,False
ENR8236,2024-10-05,True
ENR8236,2024-10-12,True
ENR8236,2024-10-19,True
ENR8236,2024-10-26,True
ENR8236,2024-11-02,True
ENR8236,2024-11-09,True
ENR8236,2024-11-16,True
ENR8236,2024-11-23,True
ENR8236,2024-11-30,True
ENR8236,2024-12-07,True
ENR8236,2024-12-14,True
ENR8236,2024-12-21,True
ENR8236,2024-12-28,True
ENR8237,2024-09-05,True
ENR8237,2024-09-12,True
ENR8237,2024-09-19,True
ENR8237,2024-09-26,True
ENR8237,2024-10-03,True
ENR8237,2024-10-10,True
ENR8237,2024-10-17,False
ENR8237,2024-10-24,True
ENR8237,2024-10-31,True
ENR8237,2024-11-07,True
ENR8237,2024-11-14,True
ENR8237,2024-11-21,True
ENR8237,2024-11-28,True
ENR8237,2024-12-05,True
ENR8237,2024-12-12,True
ENR8238,2025-06-11,True
ENR8238,2025-06-18,True
ENR8238,2025-06-25,True
ENR8238,2025-07-02,True
ENR8238,2025-07-09,True
ENR8238,2025-07-16,True
ENR8238,2025-07-23,False
ENR8238,2025-07-30,True
ENR8239,2025-03-16,True
ENR8239,2025-03-23,True
ENR8239,2025-03-30,True
ENR8239,2025-04-06,True
ENR8239,2025-04-13,True
ENR8239,2025-04-20,True
ENR8239,2025-04-27,True
ENR8239,2025-05-04,True
ENR8239,2025-05-11,True
ENR8239,2025-05-18,True
ENR8240,2025-05-12,True
ENR8240,2025-05-19,True
ENR8240,2025-05-26,True
ENR8240,2025-06-02,True
ENR8240,2025-06-09,True
ENR8240,2025-06-16,True
ENR8240,2025-06-23,True
ENR8240,2025-06-30,True
ENR8240,2025-07-07,True
ENR8240,2025-07-14,True
ENR8240,2025-07-21,True
ENR8240,2025-07-28,True
ENR8240,2025-08-04,True
ENR8240,2025-08-11,True
ENR8240,2025-08-18,True
ENR8241,2025-05-08,False
ENR8241,2025-05-15,True
ENR8241,2025-05-22,True
ENR8241,2025-05-29,True
ENR8241,2025-06-05,True
ENR8241,2025-06-12,True
ENR8241,2025-06-19,False
ENR8241,2025-06-26,True
ENR8242,2024-11-22,True
ENR8242,2024-11-29,True
ENR8242,2024-12-06,True
ENR8242,2024-12-13,True
ENR8242,2024-12-20,True
ENR8242,2024-12-27,True
ENR8242,2025-01-03,True
ENR8242,2025-01-10,True
ENR8242,2025-01-17,True
ENR8242,2025-01-24,True
ENR8242,2025-01-31,False
ENR8242,2025-02-07,True
ENR8243,2025-04-24,True
ENR8243,2025-05-01,True
ENR8243,2025-05-08,True
ENR8243,2025-05-15,True
ENR8243,2025-05-22,True
ENR8243,2025-05-29,False
ENR8243,2025-06-05,True
ENR8243,2025-06-12,True
ENR8243,2025-06-19,True
ENR8243,2025-06-26,True
ENR8244,2025-02-15,False
ENR8244,2025-02-22,True
ENR8244,2025-03-01,True
ENR8244,2025-03-08,True
ENR8244,2025-03-15,True
ENR8244,2025-03-22,True
ENR8244,2025-03-29,True
ENR8244,2025-04-05,True
ENR8245,2024-09-06,True
ENR8245,2024-09-13,True
ENR8245,2024-09-20,True
ENR8245,2024-09-27,True
ENR8245,2024-10-04,True
ENR8245,2024-10-11,True
ENR8245,2024-10-18,True
ENR8245,2024-10-25,True
ENR8246,2025-01-20,False
ENR8246,2025-01-27,True
ENR8246,2025-02-03,True
ENR8246,2025-02-10,True
ENR8246,2025-02-17,True
ENR8246,2025-02-24,True
ENR8246,2025-03-03,True
ENR8246,2025-03-10,True
ENR8246,2025-03-17,True
ENR8247,2025-01-03,True
ENR8247,2025-01-10,True
ENR8247,2025-01-17,True
ENR8247,2025-01-24,True
ENR8247,2025-01-31,False
ENR8247,2025-02-07,True
ENR8247,2025-02-14,True
ENR8247,2025-02-21,True
ENR8247,2025-02-28,True
ENR8247,2025-03-07,True
ENR8247,2025-03-14,True
ENR8247,2025-03-21,True
ENR8247,2025-03-28,True
ENR8247,2025-04-04,True
ENR8248,2025-02-14,True
ENR8248,2025-02-21,True
ENR8248,2025-02-28,True
ENR8248,2025-03-07,True
ENR8248,2025-03-14,True
ENR8248,2025-03-21,True
ENR8248,2025-03-28,True
ENR8248,2025-04-04,True
ENR8248,2025-04-11,True
ENR8248,2025-04-18,True
ENR8248,2025-04-25,True
ENR8248,2025-05-02,True
ENR8248,2025-05-09,True
ENR8248,2025-05-16,True
ENR8248,2025-05-23,True
ENR8249,2025-02-16,True
ENR8249,2025-02-23,True
ENR8249,2025-03-02,True
ENR8249,2025-03-09,True
ENR8249,2025-03-16,True
ENR8249,2025-03-23,True
ENR8249,2025-03-30,True
ENR8249,2025-04-06,False
ENR8249,2025-04-13,True
ENR8249,2025-04-20,True
ENR8249,2025-04-27,True
ENR8249,2025-05-04,True
ENR8249,2025-05-11,True
ENR8249,2025-05-18,True
ENR8250,2024-09-24,True
ENR8250,2024-10-01,True
ENR8250,2024-10-08,True
ENR8250,2024-10-15,True
ENR8250,2024-10-22,False
ENR8250,2024-10-29,True
ENR8250,2024-11-05,True
ENR8250,2024-11-12,True
ENR8250,2024-11-19,True
ENR8250,2024-11-26,True
ENR8251,2025-02-18,False
ENR8251,2025-02-25,True
ENR8251,2025-03-04,True
ENR8251,2025-03-11,True
ENR8251,2025-03-18,True
ENR8251,2025-03-25,True
ENR8251,2025-04-01,False
ENR8251,2025-04-08,False
ENR8251,2025-04-15,True
ENR8251,2025-04-22,True
ENR8251,2025-04-29,True
ENR8251,2025-05-06,True
ENR8251,2025-05-13,True
ENR8252,2024-12-18,True
ENR8252,2024-12-25,True
ENR8252,2025-01-01,True
ENR8252,2025-01-08,True
ENR8252,2025-01-15,True
ENR8252,2025-01-22,True
ENR8252,2025-01-29,True
ENR8252,2025-02-05,True
ENR8252,2025-02-12,False
ENR8252,2025-02-19,True
ENR8252,2025-02-26,True
ENR8252,2025-03-05,True
ENR8253,2025-03-29,True
ENR8253,2025-04-05,True
ENR8253,2025-04-12,False
ENR8253,2025-04-19,True
ENR8253,2025-04-26,False
ENR8253,2025-05-03,True
ENR8253,2025-05-10,True
ENR8253,2025-05-17,False
ENR8254,2024-12-04,True
ENR8254,2024-12-11,True
ENR8254,2024-12-18,True
ENR8254,2024-12-25,True
ENR8254,2025-01-01,True
ENR8254,2025-01-08,True
ENR8254,2025-01-15,True
ENR8254,2025-01-22,True
ENR8254,2025-01-29,True
ENR8254,2025-02-05,True
ENR8254,2025-02-12,True
ENR8254,2025-02-19,False
ENR8254,2025-02-26,False
ENR8255,2025-03-21,False
ENR8255,2025-03-28,True
ENR8255,2025-04-04,True
ENR8255,2025-04-11,True
ENR8255,2025-04-18,True
ENR8255,2025-04-25,True
ENR8255,2025-05-02,True
ENR8255,2025-05-09,False
ENR8256,2025-06-12,True
ENR8256,2025-06-19,True
ENR8256,2025-06-26,True
ENR8256,2025-07-03,True
ENR8256,2025-07-10,True
ENR8256,2025-07-17,True
ENR8256,2025-07-24,True
ENR8256,2025-07-31,True
ENR8256,2025-08-07,True
ENR8256,2025-08-14,True
ENR8256,2025-08-21,True
ENR8256,2025-08-28,True
ENR8256,2025-09-04,False
ENR8257,2024-09-02,True
ENR8257,2024-09-09,True
ENR8257,2024-09-16,True
ENR8257,2024-09-23,True
ENR8257,2024-09-30,True
ENR8257,2024-10-07,True
ENR8257,2024-10-14,True
ENR8257,2024-10-21,True
ENR8257,2024-10-28,True
ENR8257,2024-11-04,False
ENR8257,2024-11-11,True
ENR8257,2024-11-18,True
ENR8258,2025-06-13,False
ENR8258,2025-06-20,True
ENR8258,2025-06-27,True
ENR8258,2025-07-04,True
ENR8258,2025-07-11,True
ENR8258,2025-07-18,False
ENR8258,2025-07-25,True
ENR8258,2025-08-01,True
ENR8259,2025-04-19,True
ENR8259,2025-04-26,True
ENR8259,2025-05-03,True
ENR8259,2025-05-10,True
ENR8259,2025-05-17,True
ENR8259,2025-05-24,True
ENR8259,2025-05-31,True
ENR8259,2025-06-07,False
ENR8259,2025-06-14,True
ENR8259,2025-06-21,True
ENR8260,2025-05-12,True
ENR8260,2025-05-19,True
ENR8260,2025-05-26,True
ENR8260,2025-06-02,True
ENR8260,2025-06-09,True
ENR8260,2025-06-16,False
ENR8260,2025-06-23,True
ENR8260,2025-06-30,True
ENR8260,2025-07-07,True
ENR8260,2025-07-14,True
ENR8261,2024-12-20,False
ENR8261,2024-12-27,True
ENR8261,2025-01-03,True
ENR8261,2025-01-10,True
ENR8261,2025-01-17,True
ENR8261,2025-01-24,True
ENR8261,2025-01-31,True
ENR8261,2025-02-07,True
ENR8261,2025-02-14,True
ENR8262,2024-11-13,True
ENR8262,2024-11-20,True
ENR8262,2024-11-27,True
ENR8262,2024-12-04,True
ENR8262,2024-12-11,True
ENR8262,2024-12-18,True
ENR8262,2024-12-25,True
ENR8262,2025-01-01,False
ENR8263,2024-11-15,True
ENR8263,2024-11-22,True
ENR8263,2024-11-29,True
ENR8263,2024-12-06,True
ENR8263,2024-12-13,True
ENR8263,2024-12-20,True
ENR8263,2024-12-27,True
ENR8263,2025-01-03,True
ENR8263,2025-01-10,True
ENR8263,2025-01-17,True
ENR8263,2025-01-24,True
ENR8263,2025-01-31,True
ENR8263,2025-02-07,True
ENR8264,2025-03-31,True
ENR8264,2025-04-07,True
ENR8264,2025-04-14,True
ENR8264,2025-04-21,True
ENR8264,2025-04-28,True
ENR8264,2025-05-05,True
ENR8264,2025-05-12,True
ENR8264,2025-05-19,True
ENR8264,2025-05-26,True
ENR8264,2025-06-02,True
ENR8264,2025-06-09,True
ENR8264,2025-06-16,False
ENR8265,2024-12-27,True
ENR8265,2025-01-03,True
ENR8265,2025-01-10,True
ENR8265,2025-01-17,True
ENR8265,2025-01-24,True
ENR8265,2025-01-31,True
ENR8265,2025-02-07,True
ENR8265,2025-02-14,True
ENR8266,2025-04-21,True
ENR8266,2025-04-28,True
ENR8266,2025-05-05,True
ENR8266,2025-05-12,True
ENR8266,2025-05-19,True
ENR8266,2025-05-26,True
ENR8266,2025-06-02,True
ENR8266,2025-06-09,True
ENR8266,2025-06-16,True
ENR8266,2025-06-23,True
ENR8267,2025-03-06,True
ENR8267,2025-03-13,True
ENR8267,2025-03-20,False
ENR8267,2025-03-27,True
ENR8267,2025-04-03,True
ENR8267,2025-04-10,True
ENR8267,2025-04-17,False
ENR8267,2025-04-24,True
ENR8268,2025-06-02,True
ENR8268,2025-06-09,True
ENR8268,2025-06-16,True
ENR8268,2025-06-23,True
ENR8268,2025-06-30,True
ENR8268,2025-07-07,True
ENR8268,2025-07-14,True
ENR8268,2025-07-21,True
ENR8269,2025-01-29,True
ENR8269,2025-02-05,True
ENR8269,2025-02-12,True
ENR8269,2025-02-19,True
ENR8269,2025-02-26,True
ENR8269,2025-03-05,True
ENR8269,2025-03-12,False
ENR8269,2025-03-19,True
ENR8269,2025-03-26,True
ENR8269,2025-04-02,True
ENR8270,2025-03-30,True
ENR8270,2025-04-06,True
ENR8270,2025-04-13,True
ENR8270,2025-04-20,True
ENR8270,2025-04-27,True
ENR8270,2025-05-04,True
ENR8270,2025-05-11,True
ENR8270,2025-05-18,True
ENR8270,2025-05-25,True
ENR8270,2025-06-01,True
ENR8271,2025-03-26,True
ENR8271,2025-04-02,True
ENR8271,2025-04-09,True
ENR8271,2025-04-16,True
ENR8271,2025-04-23,True
ENR8271,2025-04-30,True
ENR8271,2025-05-07,True
ENR8271,2025-05-14,True
ENR8271,2025-05-21,False
ENR8272,2024-11-29,True
ENR8272,2024-12-06,False
ENR8272,2024-12-13,True
ENR8272,2024-12-20,True
ENR8272,2024-12-27,True
ENR8272,2025-01-03,True
ENR8272,2025-01-10,False
ENR8272,2025-01-17,True
ENR8272,2025-01-24,True
ENR8272,2025-01-31,True
ENR8273,2025-01-24,True
ENR8273,2025-01-31,True
ENR8273,2025-02-07,True
ENR8273,2025-02-14,True
ENR8273,2025-02-21,True
ENR8273,2025-02-28,True
ENR8273,2025-03-07,True
ENR8273,2025-03-14,False
ENR8273,2025-03-21,True
ENR8273,2025-03-28,True
ENR8273,2025-04-04,True
ENR8273,2025-04-11,True
ENR8273,2025-04-18,True
ENR8273,2025-04-25,True
ENR8273,2025-05-02,True
ENR8274,2024-11-04,True
ENR8274,2024-11-11,True
ENR8274,2024-11-18,True
ENR8274,2024-11-25,True
ENR8274,2024-12-02,True
ENR8274,2024-12-09,True
ENR8274,2024-12-16,True
ENR8274,2024-12-23,True
ENR8275,2024-11-25,True
ENR8275,2024-12-02,True
ENR8275,2024-12-09,False
ENR8275,2024-12-16,True
ENR8275,2024-12-23,True
ENR8275,2024-12-30,True
ENR8275,2025-01-06,True
ENR8275,2025-01-13,True
ENR8275,2025-01-20,True
ENR8275,2025-01-27,True
ENR8275,2025-02-03,True
ENR8275,2025-02-10,True
ENR8275,2025-02-17,True
ENR8275,2025-02-24,True
ENR8275,2025-03-03,False
ENR8276,2025-02-08,True
ENR8276,2025-02-15,True
ENR8276,2025-02-22,True
ENR8276,2025-03-01,True
ENR8276,2025-03-08,True
ENR8276,2025-03-15,True
ENR8276,2025-03-22,False
ENR8276,2025-03-29,True
ENR8276,2025-04-05,False
ENR8276,2025-04-12,True
ENR8276,2025-04-19,True
ENR8276,2025-04-26,True
ENR8276,2025-05-03,True
ENR8276,2025-05-10,True
ENR8276,2025-05-17,True
ENR8277,2025-04-19,True
ENR8277,2025-04-26,True
ENR8277,2025-05-03,True
ENR8277,2025-05-10,True
ENR8277,2025-05-17,True
ENR8277,2025-05-24,True
ENR8277,2025-05-31,True
ENR8277,2025-06-07,True
ENR8277,2025-06-14,False
ENR8277,2025-06-21,True
ENR8277,2025-06-28,True
ENR8277,2025-07-05,True
ENR8277,2025-07-12,True
ENR8277,2025-07-19,True
ENR8277,2025-07-26,True
ENR8278,2025-01-20,True
